time_s,left_x_m,left_y_m,left_z_m,right_x_m,right_y_m,right_z_m
7.165000000000727454e+00,2.990551242543281196e-01,-5.004435864108983667e-01,3.500066760886184625e-01,-9.480748297943191599e-03,-3.798704739353828685e-01,2.896160183360892981e-01
7.166000000000727788e+00,2.990518377494261748e-01,-5.004445883790070715e-01,3.500069891185524917e-01,-9.482056072417074932e-03,-3.798806532879384634e-01,2.896137031562974196e-01
7.167000000000728122e+00,2.990485442421498274e-01,-5.004455923668589268e-01,3.500073031718408112e-01,-9.483340640601863047e-03,-3.798909365171574404e-01,2.896110654061722078e-01
7.168000000000728456e+00,2.990452437287544618e-01,-5.004465983773337401e-01,3.500076182456775542e-01,-9.484626250944913628e-03,-3.799013885935736967e-01,2.896081016469649327e-01
7.169000000000728789e+00,2.990419362054814179e-01,-5.004476064133036584e-01,3.500079343372817231e-01,-9.485955156336246807e-03,-3.799119637827166329e-01,2.896047794206079717e-01
7.170000000000729123e+00,2.990386216685566589e-01,-5.004486164776356105e-01,3.500082514438976333e-01,-9.487364579817914034e-03,-3.799226533141227824e-01,2.896010774708702717e-01
7.171000000000729457e+00,2.990353001141929923e-01,-5.004496285731883098e-01,3.500085695627943028e-01,-9.488946296276921238e-03,-3.799333439274576452e-01,2.895969043878479088e-01
7.172000000000729791e+00,2.990319715385880150e-01,-5.004506427028141413e-01,3.500088886912653963e-01,-9.490632178635900057e-03,-3.799439982521309322e-01,2.895923801578557111e-01
7.173000000000730125e+00,2.990286359379258352e-01,-5.004516588693590506e-01,3.500092088266285595e-01,-9.492356213138944399e-03,-3.799547091158561596e-01,2.895876310268120091e-01
7.174000000000730459e+00,2.990252933083762943e-01,-5.004526770756618781e-01,3.500095299662267512e-01,-9.494086851753034961e-03,-3.799655277010305365e-01,2.895827415924493442e-01
7.175000000000730793e+00,2.990219436460957447e-01,-5.004536973245556908e-01,3.500098521074253011e-01,-9.495810489330097637e-03,-3.799764163388602567e-01,2.895777872095788297e-01
7.176000000000731127e+00,2.990185869472266056e-01,-5.004547196188666724e-01,3.500101752476146855e-01,-9.497514936554787152e-03,-3.799872758908128256e-01,2.895727191875513973e-01
7.177000000000731461e+00,2.990152232078977512e-01,-5.004557439614142345e-01,3.500104993842088064e-01,-9.499283862605005513e-03,-3.799980462090115085e-01,2.895675180804064830e-01
7.178000000000731795e+00,2.990118524242249554e-01,-5.004567703550114599e-01,3.500108245146450470e-01,-9.501135021103428863e-03,-3.800087987108972110e-01,2.895622929505902721e-01
7.179000000000732129e+00,2.990084745923095033e-01,-5.004577988024653257e-01,3.500111506363842162e-01,-9.503036031078857665e-03,-3.800195917196640405e-01,2.895571303253955397e-01
7.180000000000732463e+00,2.990050897082409120e-01,-5.004588293065763693e-01,3.500114777469101046e-01,-9.504973937216384255e-03,-3.800303846481877246e-01,2.895521046260698395e-01
7.181000000000732797e+00,2.990016977680948207e-01,-5.004598618701386892e-01,3.500118058437293178e-01,-9.506951904362456046e-03,-3.800410878846341989e-01,2.895471928632461500e-01
7.182000000000733131e+00,2.989982987679342674e-01,-5.004608964959407214e-01,3.500121349243717761e-01,-9.509035488455806068e-03,-3.800516853205272993e-01,2.895422715433257355e-01
7.183000000000733465e+00,2.989948927038088011e-01,-5.004619331867639076e-01,3.500124649863899373e-01,-9.511171036376140503e-03,-3.800623124778345074e-01,2.895372741108176995e-01
7.184000000000733799e+00,2.989914795717561469e-01,-5.004629719453840275e-01,3.500127960273583527e-01,-9.513326391031508289e-03,-3.800730148063573566e-01,2.895322786045412822e-01
7.185000000000734133e+00,2.989880593678004295e-01,-5.004640127745705325e-01,3.500131280448739446e-01,-9.515491807874466162e-03,-3.800837554271820351e-01,2.895273580687586779e-01
7.186000000000734467e+00,2.989846320879538943e-01,-5.004650556770873226e-01,3.500134610365567833e-01,-9.517647746926351238e-03,-3.800944439628256566e-01,2.895225200398315879e-01
7.187000000000734801e+00,2.989811977282162969e-01,-5.004661006556918590e-01,3.500137950000469234e-01,-9.519874986539680894e-03,-3.801051042438269301e-01,2.895176822023150520e-01
7.188000000000735135e+00,2.989777562845753467e-01,-5.004671477131358293e-01,3.500141299330080114e-01,-9.522201191497447342e-03,-3.801157955661138010e-01,2.895128589197473734e-01
7.189000000000735469e+00,2.989743077530055970e-01,-5.004681968521647040e-01,3.500144658331246772e-01,-9.524629822426952663e-03,-3.801264984853193196e-01,2.895080796050946148e-01
7.190000000000735803e+00,2.989708521294708876e-01,-5.004692480755187356e-01,3.500148026981026450e-01,-9.527140876184624768e-03,-3.801372045105251840e-01,2.895034198746901377e-01
7.191000000000736136e+00,2.989673894099224571e-01,-5.004703013859315153e-01,3.500151405256690662e-01,-9.529730233596760136e-03,-3.801478803653883243e-01,2.894988435245587910e-01
7.192000000000736470e+00,2.989639195902992208e-01,-5.004713567861313050e-01,3.500154793135729081e-01,-9.532384482215331550e-03,-3.801585684008998434e-01,2.894944020442643540e-01
7.193000000000736804e+00,2.989604426665301018e-01,-5.004724142788410379e-01,3.500158190595830665e-01,-9.535083650765968644e-03,-3.801692599646297466e-01,2.894901701395399263e-01
7.194000000000737138e+00,2.989569586345302010e-01,-5.004734738667773186e-01,3.500161597614899200e-01,-9.537794911857924718e-03,-3.801799702156570260e-01,2.894861091097925554e-01
7.195000000000737472e+00,2.989534674902044609e-01,-5.004745355526516448e-01,3.500165014171040534e-01,-9.540518650608734857e-03,-3.801906969125812275e-01,2.894821776443891048e-01
7.196000000000737806e+00,2.989499692294463884e-01,-5.004755993391691860e-01,3.500168440242567014e-01,-9.543282321669652873e-03,-3.802014365872208312e-01,2.894783837450433661e-01
7.197000000000738140e+00,2.989464638481379444e-01,-5.004766652290298934e-01,3.500171875807995825e-01,-9.546061495811213049e-03,-3.802121814909797393e-01,2.894746721922227817e-01
7.198000000000738474e+00,2.989429513421502094e-01,-5.004777332249288335e-01,3.500175320846040661e-01,-9.548851488044633046e-03,-3.802229291598590022e-01,2.894710202585053516e-01
7.199000000000738808e+00,2.989394317073426621e-01,-5.004788033295549665e-01,3.500178775335617831e-01,-9.551647593257640845e-03,-3.802336771064671050e-01,2.894674051528163816e-01
7.200000000000739142e+00,2.989359049395642898e-01,-5.004798755455911463e-01,3.500182239255842931e-01,-9.554445087340369264e-03,-3.802444228215329791e-01,2.894638040241959143e-01
7.201000000000739476e+00,2.989323710346531993e-01,-5.004809498757163411e-01,3.500185712586025844e-01,-9.557253890189874868e-03,-3.802551684987631742e-01,2.894602321553054192e-01
7.202000000000739810e+00,2.989288299884368949e-01,-5.004820263226033017e-01,3.500189195305671852e-01,-9.560054531722459586e-03,-3.802659068508657536e-01,2.894566282651062084e-01
7.203000000000740144e+00,2.989252817967319453e-01,-5.004831048889192280e-01,3.500192687394481084e-01,-9.562842239949752993e-03,-3.802766353116949771e-01,2.894529693512261082e-01
7.204000000000740478e+00,2.989217264553442055e-01,-5.004841855773263237e-01,3.500196188832342958e-01,-9.565612227597462824e-03,-3.802873512979750292e-01,2.894492323639279996e-01
7.205000000000740812e+00,2.989181639600695384e-01,-5.004852683904816857e-01,3.500199699599339520e-01,-9.568365636466888424e-03,-3.802980556084176733e-01,2.894454224553218435e-01
7.206000000000741146e+00,2.989145943066939815e-01,-5.004863533310375256e-01,3.500203219675740440e-01,-9.571119708388847042e-03,-3.803087564576667079e-01,2.894416027731350205e-01
7.207000000000741480e+00,2.989110174909919704e-01,-5.004874404016402822e-01,3.500206749042002463e-01,-9.573868667769082352e-03,-3.803194524570188140e-01,2.894377642120495864e-01
7.208000000000741814e+00,2.989074335087287815e-01,-5.004885296049313981e-01,3.500210287678772736e-01,-9.576614966909216542e-03,-3.803301451268332745e-01,2.894339181841523168e-01
7.209000000000742148e+00,2.989038423556597546e-01,-5.004896209435470977e-01,3.500213835566874931e-01,-9.579355198455027920e-03,-3.803408326309729581e-01,2.894300482723386470e-01
7.210000000000742482e+00,2.989002440275297934e-01,-5.004907144201191649e-01,3.500217392687318685e-01,-9.582089708415508778e-03,-3.803515152722919401e-01,2.894261559095258063e-01
7.211000000000742816e+00,2.988966385200741982e-01,-5.004918100372738321e-01,3.500220959021296263e-01,-9.584835123249466071e-03,-3.803622001998513968e-01,2.894222970525204275e-01
7.212000000000743150e+00,2.988930258290187769e-01,-5.004929077976325580e-01,3.500224534550179789e-01,-9.587575393330341478e-03,-3.803728807941892942e-01,2.894184181715649951e-01
7.213000000000743483e+00,2.988894059500793454e-01,-5.004940077038114721e-01,3.500228119255519577e-01,-9.590310809429378885e-03,-3.803835573081868482e-01,2.894145204679741123e-01
7.214000000000743817e+00,2.988857788789625047e-01,-5.004951097584224851e-01,3.500231713119041910e-01,-9.593041644891636688e-03,-3.803942299795315951e-01,2.894106050709936429e-01
7.215000000000744151e+00,2.988821446113650304e-01,-5.004962139640726226e-01,3.500235316122647933e-01,-9.595768156678698840e-03,-3.804048990316345469e-01,2.894066730421226419e-01
7.216000000000744485e+00,2.988785031429747607e-01,-5.004973203233629153e-01,3.500238928248415871e-01,-9.598508638647237912e-03,-3.804155719217190978e-01,2.894027824826136408e-01
7.217000000000744819e+00,2.988748544694701526e-01,-5.004984288388909519e-01,3.500242549478593812e-01,-9.601245205510394731e-03,-3.804262415760840677e-01,2.893988770324775195e-01
7.218000000000745153e+00,2.988711985865205589e-01,-5.004995395132496583e-01,3.500246179795602486e-01,-9.603978074415854549e-03,-3.804369081817324250e-01,2.893949575850364164e-01
7.219000000000745487e+00,2.988675354897858960e-01,-5.005006523490251880e-01,3.500249819182033040e-01,-9.606707449495918705e-03,-3.804475719144367329e-01,2.893910249800202283e-01
7.220000000000745821e+00,2.988638651749178088e-01,-5.005017673488018071e-01,3.500253467620644265e-01,-9.609433522649094700e-03,-3.804582329394135543e-01,2.893870800067812055e-01
7.221000000000746155e+00,2.988601876375584498e-01,-5.005028845151568984e-01,3.500257125094359822e-01,-9.612175537557235416e-03,-3.804688989482485351e-01,2.893831818882987572e-01
7.222000000000746489e+00,2.988565028733415341e-01,-5.005040038506648470e-01,3.500260791586274345e-01,-9.614914537048199761e-03,-3.804795625258447500e-01,2.893792726418804584e-01
7.223000000000746823e+00,2.988528108778919501e-01,-5.005051253578942649e-01,3.500264467079640673e-01,-9.617650684421219509e-03,-3.804902238109437729e-01,2.893753529350827636e-01
7.224000000000747157e+00,2.988491116468261488e-01,-5.005062490394096564e-01,3.500268151557882623e-01,-9.620384133186863501e-03,-3.805008829339569520e-01,2.893714233954147175e-01
7.225000000000747491e+00,2.988454051757517549e-01,-5.005073748977714176e-01,3.500271845004577220e-01,-9.623115027655108900e-03,-3.805115400174656215e-01,2.893674846127386457e-01
7.226000000000747825e+00,2.988416914602681773e-01,-5.005085029355345050e-01,3.500275547403471910e-01,-9.625863068643363690e-03,-3.805222028859609473e-01,2.893635959142701886e-01
7.227000000000748159e+00,2.988379704959663874e-01,-5.005096331552507660e-01,3.500279258738461796e-01,-9.628608825813057132e-03,-3.805328639544928726e-01,2.893596991922084416e-01
7.228000000000748493e+00,2.988342422784292518e-01,-5.005107655594660532e-01,3.500282978993610183e-01,-9.631352350330510403e-03,-3.805435232849460059e-01,2.893557946033890604e-01
7.229000000000748827e+00,2.988305068032310885e-01,-5.005119001507227772e-01,3.500286708153128590e-01,-9.634093758651450512e-03,-3.805541809744943382e-01,2.893518826196913030e-01
7.230000000000749161e+00,2.988267640659389435e-01,-5.005130369315589078e-01,3.500290446201388961e-01,-9.636833160252235991e-03,-3.805648371144780273e-01,2.893479636846842951e-01
7.231000000000749495e+00,2.988230140621110920e-01,-5.005141759045085292e-01,3.500294193122915898e-01,-9.639590438465604066e-03,-3.805754996164056880e-01,2.893440967638231109e-01
7.232000000000749829e+00,2.988192567872982042e-01,-5.005153170721007294e-01,3.500297948902387768e-01,-9.642345991169948283e-03,-3.805861607937364721e-01,2.893402242008470959e-01
7.233000000000750163e+00,2.988154922370426791e-01,-5.005164604368599335e-01,3.500301713524630598e-01,-9.645099765380530515e-03,-3.805968206395220488e-01,2.893363456740203898e-01
7.234000000000750497e+00,2.988117204068803656e-01,-5.005176060013072359e-01,3.500305486974626401e-01,-9.647851850405016194e-03,-3.806074792265801698e-01,2.893324615410302614e-01
7.235000000000750831e+00,2.988079412923378975e-01,-5.005187537679596232e-01,3.500309269237504295e-01,-9.650602330197977780e-03,-3.806181366233583607e-01,2.893285721381053666e-01
7.236000000000751164e+00,2.988041548889351917e-01,-5.005199037393294192e-01,3.500313060298536061e-01,-9.653301239682693380e-03,-3.806288600725451499e-01,2.893248398769489582e-01
7.237000000000751498e+00,2.988003611921848934e-01,-5.005210559179245067e-01,3.500316860143146136e-01,-9.655898438794562749e-03,-3.806397144782965314e-01,2.893214274254701235e-01
7.238000000000751832e+00,2.987965601975917096e-01,-5.005222103062496597e-01,3.500320668756902731e-01,-9.658344112647897217e-03,-3.806507655958253356e-01,2.893184964958012140e-01
7.239000000000752166e+00,2.987927519006529087e-01,-5.005233669068046565e-01,3.500324486125518941e-01,-9.660588589821116762e-03,-3.806620789844925024e-01,2.893162082926694634e-01
7.240000000000752500e+00,2.987889362968589868e-01,-5.005245257220852784e-01,3.500328312234849970e-01,-9.662584313259028196e-03,-3.806737221953594430e-01,2.893147321484831891e-01
7.241000000000752834e+00,2.987851133816929461e-01,-5.005256867545846422e-01,3.500332147070892574e-01,-9.664288463822969660e-03,-3.806857686746618619e-01,2.893142556639364815e-01
7.242000000000753168e+00,2.987812831506307942e-01,-5.005268500067896476e-01,3.500335990619785620e-01,-9.665623851551397028e-03,-3.806982999869412687e-01,2.893149713343753371e-01
7.243000000000753502e+00,2.987774455991413225e-01,-5.005280154811849735e-01,3.500339842867803974e-01,-9.666527358738595532e-03,-3.807113981116417856e-01,2.893170639245381537e-01
7.244000000000753836e+00,2.987736007226867163e-01,-5.005291831802505254e-01,3.500343703801364059e-01,-9.667028554806712110e-03,-3.807251176554560801e-01,2.893206119203967086e-01
7.245000000000754170e+00,2.987697485167218892e-01,-5.005303531064628775e-01,3.500347573407018853e-01,-9.667200331074321529e-03,-3.807393356385055938e-01,2.893256139054155018e-01
7.246000000000754504e+00,2.987658889766950376e-01,-5.005315252622940525e-01,3.500351451671457892e-01,-9.667069849697246947e-03,-3.807541317695376515e-01,2.893320828219169694e-01
7.247000000000754838e+00,2.987620220980478636e-01,-5.005326996502132975e-01,3.500355338581506714e-01,-9.666710854455782403e-03,-3.807694025949885375e-01,2.893399860922870048e-01
7.248000000000755172e+00,2.987581478762153520e-01,-5.005338762726847524e-01,3.500359234124120755e-01,-9.666226136339106656e-03,-3.807850253870773694e-01,2.893492382799717766e-01
7.249000000000755506e+00,2.987542663066258264e-01,-5.005350551321695596e-01,3.500363138286390896e-01,-9.665673543285707714e-03,-3.808009286633243784e-01,2.893596648946500927e-01
7.250000000000755840e+00,2.987503773847007826e-01,-5.005362362311241986e-01,3.500367051055544021e-01,-9.665110304729274127e-03,-3.808170414835260753e-01,2.893710927217071904e-01
7.251000000000756174e+00,2.987464811058558878e-01,-5.005374195720033725e-01,3.500370972418926363e-01,-9.664593237822750177e-03,-3.808332944291038524e-01,2.893833493460058470e-01
7.252000000000756508e+00,2.987425774655000366e-01,-5.005386051572563444e-01,3.500374902364021823e-01,-9.664178295963568588e-03,-3.808496165282864165e-01,2.893962642772245908e-01
7.253000000000756842e+00,2.987386664590359064e-01,-5.005397929893286024e-01,3.500378840878445308e-01,-9.663921096899001639e-03,-3.808659382726636844e-01,2.894096676822252578e-01
7.254000000000757176e+00,2.987347480818602352e-01,-5.005409830706631924e-01,3.500382787949933849e-01,-9.663876792473938965e-03,-3.808821905725610080e-01,2.894233907208093592e-01
7.255000000000757510e+00,2.987308223293627663e-01,-5.005421754036984971e-01,3.500386743566349934e-01,-9.664102966553584501e-03,-3.808983038049083558e-01,2.894372650358350563e-01
7.256000000000757844e+00,2.987268891969285800e-01,-5.005433699908696799e-01,3.500390707715684280e-01,-9.664667913533875332e-03,-3.809142063010011459e-01,2.894511209919968797e-01
7.257000000000758178e+00,2.987229486799350409e-01,-5.005445668346089061e-01,3.500394680386051394e-01,-9.665639698357649662e-03,-3.809298243346417867e-01,2.894647905801207566e-01
